emp_id,age,Department,location,education,recruitment_type,job_level,rating,onsite,awards,certifications,salary,satisfied,ID,Age,Gender,Marital_Status,Job_Role,Experience_Years,Monthly_Salary_INR,Working_Hours_per_Week,Commute_Time_Hours,Remote_Work,Stress_Level,Company_Size,Sleep_Hours,Physical_Activity_Hours_per_Week,Mental_Health_Leave_Taken,Manager_Support_Level,Work_Pressure_Level,Annual_Leaves_Taken,Work_Life_Balance,Family_Support_Level,Job_Satisfaction,Performance_Rating,Team_Size,Training_Opportunities,Gender_Bias_Experienced,Discrimination_Experienced,Burnout_Symptoms,Location
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,6447,60,Male,Single,Support,32,159662.01,78,1.1,True,3,Large,6.8,5.4,True,7,4,12,0,9,2,10,34,False,False,False,Occasional,Metro
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,6455,28,Male,Married,Developer,9,103912.15,66,0.92,False,0,Medium,6.5,9.0,False,5,5,25,1,4,0,9,60,True,False,True,No,Metro
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,6457,35,Female,Widowed,HR,7,27127.78,74,1.5,True,5,Large,6.7,0.2,True,3,8,7,0,10,2,10,3,True,False,True,Yes,Tier-1
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,6462,39,Non-Binary,Widowed,Sales,39,168722.31,89,0.79,True,8,Medium,6.4,3.0,False,6,5,24,2,8,4,8,66,True,True,False,Occasional,Tier-2
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,6463,19,Female,Married,Analyst,20,87789.66,36,1.06,True,5,Medium,6.2,8.0,False,10,7,23,6,1,5,0,65,False,True,True,No,Tier-3
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,6473,45,Female,Married,HR,20,173368.21,35,2.19,True,1,Large,7.4,7.2,False,3,9,13,5,7,1,9,61,False,False,True,No,Tier-3
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,6476,26,Female,Widowed,Sales,13,183570.45,69,1.69,True,9,Medium,7.6,6.8,True,6,9,8,6,5,6,7,56,True,True,False,No,Tier-3
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,6480,22,Male,Divorced,Manager,17,171905.94,52,1.1,False,10,Medium,8.1,1.9,False,9,0,11,3,3,2,1,27,False,False,True,No,Tier-1
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,6486,56,Female,Single,Manager,39,58631.61,40,2.29,True,9,Large,6.4,0.9,True,4,4,11,6,5,10,4,61,False,True,False,Yes,Tier-2
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,6487,32,Non-Binary,Married,Developer,28,179880.28,69,2.91,True,1,Medium,7.5,6.7,False,2,1,5,5,5,1,4,32,False,False,False,Occasional,Tier-1
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,6500,64,Male,Married,Support,33,144490.86,37,0.56,True,5,Medium,5.1,0.6,False,2,3,22,10,2,1,8,26,True,True,False,Yes,Tier-2
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,6510,21,Male,Single,Sales,2,150916.76,55,2.26,False,7,Large,4.3,9.2,True,8,7,17,1,0,3,5,81,False,True,True,Yes,Tier-3
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,6518,20,Non-Binary,Divorced,Developer,37,170447.42,37,2.76,True,9,Large,8.5,2.5,False,2,1,13,3,7,0,2,26,True,True,False,No,Tier-2
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,6523,24,Non-Binary,Married,Analyst,7,139723.76,52,2.5,False,10,Large,7.9,4.7,True,3,6,24,9,5,0,10,89,True,True,False,Occasional,Tier-2
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,6524,32,Male,Widowed,Analyst,31,188962.77,80,1.3,True,1,Large,7.9,9.9,False,4,0,19,4,8,9,9,47,False,False,True,No,Tier-3
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,6525,24,Male,Divorced,Sales,2,94575.53,74,0.13,False,9,Small,8.5,2.5,False,0,10,16,4,5,2,8,57,False,True,False,No,Tier-1
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,6527,51,Non-Binary,Married,Manager,22,110879.87,85,1.95,False,3,Small,9.0,5.4,False,2,8,30,1,8,2,2,35,True,True,True,Occasional,Tier-2
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,6535,60,Female,Divorced,Manager,13,158444.66,77,0.05,True,3,Medium,8.4,5.2,True,6,8,12,1,6,2,3,30,True,False,False,No,Tier-2
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,6537,63,Female,Married,Developer,13,30899.15,45,1.61,True,10,Medium,7.9,7.5,False,9,2,30,7,1,7,6,71,True,False,True,Yes,Tier-3
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,6543,43,Female,Widowed,Sales,2,132551.51,63,0.88,False,4,Large,8.0,7.4,True,2,2,2,2,3,3,4,53,True,False,True,Yes,Tier-3
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,6557,30,Female,Widowed,Developer,0,36291.04,37,1.99,False,3,Large,9.0,7.3,True,8,6,3,9,3,2,2,99,False,True,False,No,Tier-2
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,6562,45,Male,Married,Analyst,6,30588.85,69,0.72,False,7,Medium,8.0,7.3,True,9,3,6,4,2,9,8,22,False,False,True,Occasional,Tier-3
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,6571,50,Female,Widowed,Sales,7,193806.28,70,1.83,True,0,Medium,4.6,7.4,True,1,9,13,0,7,7,10,88,False,False,True,No,Metro
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,6572,21,Female,Widowed,Support,30,94018.42,76,1.17,False,10,Small,4.8,4.7,False,2,4,30,5,4,3,8,23,False,False,False,Yes,Metro
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,6579,23,Non-Binary,Married,Developer,11,78918.25,35,0.69,True,3,Large,6.7,5.5,False,2,2,23,9,2,4,0,78,True,False,False,Occasional,Metro
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,6585,62,Non-Binary,Divorced,Manager,31,104937.1,78,0.39,True,5,Medium,8.7,2.7,True,8,7,12,10,6,7,9,97,True,False,True,No,Tier-3
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,6593,19,Non-Binary,Single,Manager,12,38279.46,80,1.95,True,0,Large,4.5,5.2,False,2,3,21,3,10,1,9,4,False,True,True,Occasional,Tier-2
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,6594,27,Male,Widowed,Sales,36,59624.33,64,2.26,True,9,Medium,4.0,2.2,False,6,2,28,0,1,1,2,1,True,False,True,No,Tier-3
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,6601,28,Female,Divorced,Manager,5,26796.28,86,1.51,True,10,Medium,5.8,2.6,True,4,6,9,1,5,7,1,88,True,True,False,Yes,Tier-3
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,6603,52,Female,Single,Manager,5,164961.77,63,2.59,False,7,Small,5.5,5.5,True,5,4,16,1,6,3,0,62,False,True,True,Occasional,Metro
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,6605,43,Female,Divorced,Developer,32,158072.99,83,2.55,True,2,Small,7.1,7.6,False,7,10,7,0,2,10,1,62,True,False,True,Occasional,Tier-1
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,6608,62,Female,Single,HR,20,32989.74,70,0.42,True,4,Small,4.2,8.6,False,8,2,25,4,10,2,6,62,True,True,True,No,Tier-3
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,6613,60,Female,Single,HR,22,90682.71,45,1.83,False,2,Large,8.4,6.0,False,6,8,12,3,6,0,2,22,False,True,True,Yes,Tier-1
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,6630,33,Non-Binary,Widowed,HR,5,63610.83,37,0.89,False,2,Large,8.6,4.9,False,8,2,3,9,9,0,0,34,True,False,False,No,Tier-2
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,6633,40,Non-Binary,Divorced,HR,18,56911.24,66,0.74,True,0,Medium,6.1,0.2,False,5,8,15,2,3,10,1,61,False,False,True,Yes,Tier-3
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,6637,65,Female,Divorced,HR,39,58289.14,63,0.86,True,6,Medium,7.2,7.7,True,9,6,27,8,10,8,2,88,False,False,False,Yes,Tier-1
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,6640,63,Non-Binary,Divorced,Support,28,117291.93,72,1.82,True,4,Medium,8.5,4.9,True,7,1,11,7,4,7,2,66,False,False,False,Yes,Tier-3
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,6643,39,Non-Binary,Married,Manager,3,88282.08,77,1.4,False,10,Large,6.4,2.3,False,6,0,1,1,1,4,4,53,False,False,True,No,Metro
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,6645,43,Male,Divorced,Sales,16,188084.32,42,2.49,True,10,Small,6.5,1.1,False,9,10,11,8,2,2,10,39,True,True,True,Yes,Tier-3
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,6666,56,Male,Divorced,Manager,15,137965.42,76,2.85,False,7,Large,4.3,6.3,True,6,2,21,5,5,5,6,64,False,True,True,Occasional,Tier-1
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,6675,59,Non-Binary,Single,Developer,19,115630.66,51,2.86,False,1,Small,7.7,9.0,False,7,10,0,4,3,5,5,48,True,False,True,Occasional,Tier-1
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,6683,62,Non-Binary,Widowed,HR,14,108308.93,50,0.5,False,5,Medium,8.0,6.9,False,7,8,3,4,4,8,6,8,True,False,True,No,Tier-2
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,6687,57,Male,Widowed,Sales,33,116529.32,84,0.97,False,4,Large,4.4,9.2,False,7,10,12,10,2,8,0,64,True,True,False,Yes,Metro
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,6692,37,Non-Binary,Widowed,Analyst,40,185657.07,85,1.42,False,2,Medium,8.1,4.9,False,5,10,28,0,8,10,3,41,True,True,True,Occasional,Tier-3
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,6693,54,Non-Binary,Divorced,Sales,16,154798.73,81,1.16,True,0,Small,7.9,1.6,True,6,9,21,8,9,2,9,9,False,True,False,Yes,Metro
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,6698,19,Male,Single,Sales,15,20955.95,74,2.12,False,8,Large,7.0,5.7,True,9,6,6,6,10,10,2,59,True,True,True,No,Tier-1
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,6713,41,Female,Divorced,Manager,2,122949.89,49,1.59,False,4,Small,8.1,4.8,False,6,1,17,2,9,7,4,78,False,True,True,Yes,Tier-1
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,6714,36,Non-Binary,Divorced,Manager,6,132723.86,89,2.25,True,7,Medium,7.3,7.7,True,0,8,1,1,0,1,8,86,True,False,False,Occasional,Metro
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,6733,33,Non-Binary,Single,Support,24,96629.17,73,2.88,True,7,Medium,6.8,8.8,True,9,6,23,4,1,10,0,59,True,False,False,No,Tier-3
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,6736,59,Male,Single,Support,39,148152.26,36,1.26,False,5,Large,7.9,3.5,True,7,7,19,7,5,1,6,84,False,True,False,No,Tier-3
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,6740,33,Male,Divorced,Support,0,65914.49,88,2.06,True,2,Large,4.4,7.8,False,8,7,23,7,8,3,1,36,False,True,False,Yes,Tier-2
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,6741,61,Female,Married,Manager,1,187170.51,39,2.93,False,1,Large,7.3,5.7,False,4,9,28,4,4,0,1,94,False,True,False,Occasional,Metro
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,6744,51,Non-Binary,Divorced,Sales,12,174428.84,77,1.78,False,9,Large,8.0,5.9,False,5,4,1,7,10,9,0,50,True,True,False,Occasional,Tier-2
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,6746,62,Male,Married,Analyst,33,140983.14,89,2.5,False,9,Large,8.1,4.0,False,7,8,25,8,9,8,9,15,True,False,False,No,Tier-1
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,6758,47,Female,Divorced,Analyst,28,57888.22,68,2.54,True,1,Medium,6.8,7.3,True,0,1,28,2,3,9,6,38,False,True,False,Yes,Metro
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,6759,35,Non-Binary,Divorced,Manager,22,182581.39,64,1.66,True,2,Small,8.4,0.4,False,3,7,28,7,8,5,3,56,True,False,False,No,Metro
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,6780,64,Non-Binary,Single,Sales,14,52593.8,63,2.19,False,7,Small,5.7,1.8,True,3,7,20,3,10,4,5,43,False,True,False,Occasional,Metro
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,6787,27,Non-Binary,Married,Analyst,26,135904.1,50,1.77,True,2,Medium,8.8,8.9,True,6,8,9,9,3,1,1,93,True,False,False,No,Tier-3
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,6808,19,Male,Divorced,Support,37,120690.38,84,2.69,True,1,Small,4.6,4.9,True,6,5,0,10,4,7,8,94,False,False,False,No,Tier-3
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,6811,57,Non-Binary,Widowed,HR,28,35544.42,68,0.49,False,7,Small,7.7,5.9,True,9,0,28,1,7,10,4,75,True,False,True,Yes,Tier-1
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,6816,31,Male,Married,Developer,30,177279.53,57,2.03,True,6,Medium,4.5,5.7,True,7,0,28,6,6,1,5,79,True,False,False,Occasional,Tier-1
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,6836,28,Male,Widowed,HR,19,174348.18,49,0.25,False,3,Small,5.6,3.6,False,4,4,22,0,3,7,4,14,True,True,False,Yes,Tier-2
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,6837,37,Male,Married,Manager,30,34974.26,35,1.53,False,1,Small,5.7,3.6,False,3,2,12,3,2,1,7,24,False,False,True,No,Tier-1
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,6846,21,Female,Single,Support,31,168674.19,84,0.12,True,2,Large,6.5,2.6,True,1,8,29,3,9,2,1,17,False,False,False,No,Metro
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,6847,32,Female,Widowed,Sales,29,119031.78,78,0.64,True,8,Large,8.7,8.1,True,6,8,7,3,7,0,5,16,False,True,True,No,Metro
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,6857,36,Non-Binary,Single,Sales,39,76770.77,62,1.2,True,4,Medium,4.9,4.5,True,5,2,21,1,5,0,6,76,False,True,False,No,Tier-1
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,6867,59,Female,Divorced,Analyst,10,75602.82,47,0.27,False,5,Small,5.5,0.8,True,10,9,16,8,0,2,4,20,True,False,True,No,Tier-2
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,6895,43,Female,Widowed,Developer,22,104510.76,65,2.4,False,9,Medium,5.8,6.9,False,10,7,12,9,1,4,8,71,True,False,False,No,Tier-1
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,6911,21,Male,Divorced,HR,11,56765.58,51,2.81,False,5,Medium,8.4,5.5,True,7,8,19,7,0,6,3,60,True,False,True,Yes,Tier-2
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,6915,57,Non-Binary,Divorced,HR,23,90337.96,84,0.57,True,9,Medium,8.3,1.5,True,4,6,5,6,8,9,4,15,False,True,True,Occasional,Tier-1
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,6919,44,Female,Divorced,Analyst,19,191908.33,89,1.35,False,8,Small,6.9,5.2,True,1,2,2,2,7,5,7,8,True,True,False,Occasional,Tier-3
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,6926,28,Non-Binary,Married,Support,16,137832.35,47,2.88,False,9,Large,4.1,4.5,False,8,8,8,9,6,10,7,61,False,True,True,Occasional,Metro
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,6933,52,Female,Single,Sales,9,26392.33,42,2.15,False,10,Medium,8.3,7.7,False,0,1,11,3,4,7,3,11,False,True,True,Yes,Tier-2
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,6943,48,Male,Married,Developer,17,150883.66,43,1.33,False,0,Small,7.5,7.8,True,3,0,8,4,4,3,6,94,False,False,False,Occasional,Tier-2
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,6947,40,Non-Binary,Single,Developer,12,84030.86,71,2.58,True,7,Large,7.0,0.3,True,1,9,17,7,10,7,8,90,True,False,False,No,Tier-1
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,6959,64,Female,Divorced,Developer,14,142763.46,74,0.05,False,8,Medium,6.3,7.3,True,2,9,0,5,7,9,2,35,False,True,False,No,Metro
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,6960,30,Female,Married,Sales,22,189754.23,90,0.08,True,6,Large,4.2,7.5,False,1,3,15,9,3,0,1,6,True,False,False,Occasional,Tier-1
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,6967,47,Non-Binary,Divorced,Sales,17,64689.82,84,0.17,False,4,Large,4.1,0.1,False,2,7,3,0,2,0,1,71,True,True,True,Yes,Tier-3
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,6970,51,Non-Binary,Married,Support,10,161114.0,36,2.07,True,8,Medium,7.1,6.8,False,6,8,0,8,6,4,3,39,True,False,False,Yes,Tier-1
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,6975,51,Female,Divorced,Sales,14,66676.42,36,1.97,True,6,Small,8.8,0.4,True,7,1,22,4,10,6,9,34,False,True,False,Occasional,Tier-3
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,6982,31,Female,Married,Sales,17,182193.07,70,2.03,False,4,Medium,8.9,6.7,True,9,9,13,5,5,0,0,65,False,True,False,Occasional,Tier-2
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,6985,19,Female,Single,HR,13,35338.56,72,1.14,True,0,Medium,7.5,8.7,True,7,10,20,9,1,2,8,48,True,True,True,Yes,Metro
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,6995,52,Male,Married,Developer,28,58143.0,81,1.56,True,7,Small,6.7,0.8,True,4,0,11,9,5,9,5,87,False,False,True,Yes,Tier-1
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,7005,51,Non-Binary,Married,HR,29,64979.62,49,2.4,False,10,Small,6.5,7.7,True,3,4,19,6,8,4,6,94,False,False,False,Occasional,Tier-2
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,7014,33,Female,Married,Analyst,30,49246.57,55,1.82,False,9,Small,7.4,9.6,True,3,5,29,6,2,9,8,49,True,False,True,Yes,Tier-1
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,7025,39,Male,Single,HR,10,159623.48,86,2.72,True,2,Medium,6.5,5.4,False,10,6,26,10,1,8,9,72,True,True,True,Occasional,Metro
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,7037,18,Non-Binary,Married,Support,3,28425.36,78,2.21,True,1,Large,5.6,8.4,True,9,5,14,8,9,1,6,25,False,True,False,Occasional,Metro
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,7040,21,Male,Single,Sales,4,38293.72,61,1.05,False,2,Small,8.8,8.3,True,10,4,16,10,7,7,7,28,False,False,True,Occasional,Tier-2
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,7041,35,Female,Single,Support,1,36550.76,35,0.25,False,1,Medium,6.4,2.6,True,6,9,28,4,6,0,5,96,True,True,False,Yes,Metro
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,7047,59,Non-Binary,Divorced,Manager,22,94575.88,81,0.19,True,7,Large,7.2,7.8,False,10,7,4,10,4,4,10,23,True,False,True,Yes,Tier-3
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,7049,53,Non-Binary,Widowed,Developer,12,173938.39,60,1.22,True,6,Small,8.8,3.6,False,7,9,18,7,7,3,4,27,True,True,True,Yes,Tier-2
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,7050,23,Male,Single,Analyst,24,128586.38,71,1.61,True,3,Medium,8.5,9.7,False,1,2,8,8,3,7,9,67,False,True,True,Yes,Tier-2
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,7066,40,Male,Single,Developer,14,41293.24,84,2.95,False,1,Small,7.2,9.3,True,2,6,20,5,6,10,1,64,False,False,False,Yes,Tier-3
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,7069,21,Female,Single,Sales,22,60763.9,52,0.2,False,7,Large,6.0,2.2,True,10,0,26,3,0,8,10,99,False,False,True,Yes,Tier-2
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,7073,59,Male,Married,Sales,1,183853.37,35,0.11,False,0,Large,8.3,6.0,False,3,0,9,5,7,6,9,47,True,True,True,Occasional,Tier-1
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,7083,38,Male,Married,Support,16,166949.91,53,1.88,True,10,Medium,6.2,9.2,False,3,10,2,2,8,5,10,83,False,True,False,Yes,Tier-3
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,7088,29,Female,Widowed,Sales,2,61292.73,35,2.61,False,2,Medium,7.2,1.9,True,4,1,22,10,8,1,2,43,False,True,False,Occasional,Tier-1
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,7096,18,Non-Binary,Single,Analyst,6,67945.24,35,2.13,True,0,Medium,5.8,3.4,False,0,6,26,3,10,6,7,58,True,True,True,Yes,Tier-1
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,7109,58,Female,Divorced,Manager,7,196041.24,83,2.93,False,1,Large,7.4,0.0,False,3,8,1,0,2,9,6,2,True,False,False,No,Tier-1
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,7110,59,Male,Divorced,Developer,39,58699.92,37,0.55,True,5,Large,8.3,5.2,False,2,9,9,8,6,7,2,87,False,False,False,Occasional,Tier-1
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,7120,40,Female,Widowed,Manager,1,47385.93,79,1.49,False,2,Medium,7.7,8.2,True,5,0,16,9,3,8,9,9,True,False,True,No,Tier-1
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,7121,42,Male,Married,Developer,10,126766.29,78,1.65,True,2,Large,5.5,7.5,False,4,5,1,2,2,1,0,54,False,True,True,Occasional,Tier-3
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,7125,20,Non-Binary,Widowed,Manager,22,155218.78,67,2.33,True,0,Small,8.1,9.4,True,1,0,25,6,1,4,10,74,False,True,False,No,Tier-1
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,7133,23,Non-Binary,Married,Developer,0,28738.01,73,0.55,False,2,Medium,8.0,8.5,False,5,2,3,1,6,7,3,10,False,True,True,Occasional,Tier-3
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,7134,54,Female,Single,Support,37,195358.08,50,0.97,True,3,Large,5.2,3.8,False,1,7,19,10,9,8,0,3,True,True,False,No,Tier-3
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,7135,18,Non-Binary,Divorced,HR,35,88484.37,45,1.02,False,3,Large,6.0,6.3,True,8,9,3,8,10,9,3,69,False,True,False,Yes,Tier-2
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,7136,18,Female,Married,Sales,4,182852.99,77,0.23,False,9,Large,6.6,5.1,False,5,3,21,10,8,6,9,48,False,True,True,No,Metro
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,7139,33,Non-Binary,Single,Manager,29,78479.89,53,2.62,False,9,Medium,7.1,5.1,True,3,2,26,6,7,8,6,55,True,True,False,Yes,Tier-2
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,7140,61,Female,Single,Support,0,181469.39,41,2.07,True,5,Medium,8.6,5.2,True,7,6,25,4,10,3,5,48,False,True,False,Yes,Metro
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,7145,18,Non-Binary,Widowed,Sales,8,146620.1,62,1.8,True,5,Small,7.3,4.3,False,4,4,5,10,9,0,9,20,True,True,True,Yes,Tier-1
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,7146,53,Non-Binary,Single,Support,39,58937.17,68,0.87,True,5,Large,8.4,0.8,False,5,10,20,10,10,3,5,88,True,False,False,Occasional,Tier-3
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,7153,24,Male,Widowed,Developer,2,141800.68,36,1.94,True,1,Medium,8.1,0.0,True,1,0,9,4,10,8,9,9,True,True,False,No,Metro
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,7162,33,Non-Binary,Widowed,Developer,3,146024.64,76,1.76,True,2,Large,6.6,1.9,False,0,10,9,8,6,8,2,38,False,True,True,Yes,Tier-2
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,7169,54,Male,Divorced,Manager,35,105176.68,73,2.23,True,3,Large,4.1,2.5,False,9,2,5,10,9,0,4,70,True,True,True,No,Tier-2
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,7171,23,Non-Binary,Married,Manager,12,179805.74,87,2.59,False,4,Small,6.0,5.7,True,7,2,25,2,10,6,5,72,False,True,True,Yes,Tier-3
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,7174,58,Male,Single,Manager,29,83814.43,53,2.68,False,2,Medium,5.5,1.8,False,9,7,5,7,2,7,3,28,False,False,False,No,Metro
SAL6191,44,Sales,City,PG,On-Campus,2,3,1,0,0,29805,1,7181,23,Female,Divorced,Developer,20,98980.44,76,2.66,True,5,Large,4.7,6.2,False,10,8,5,6,4,8,0,67,False,False,True,Yes,Tier-2
